,"Exception occured - Could not retreive Customer data for customer id 53"
,"Exception occured - Could not retreive Customer data for customer id 54"
,"Exception occured - Could not retreive Customer data for customer id 55"
,"Exception occured - Could not retreive Customer data for customer id 56"
,"Exception occured - Could not retreive Customer data for customer id 57"
,"Exception occured - Could not retreive Customer data for customer id 58"
,"Exception occured - Could not retreive Customer data for customer id 59"
,"Exception occured - Could not retreive Customer data for customer id 60"
,"Exception occured - Could not retrieve Hunter data for customer id 90"
,"Exception occured - Could not retrieve Hunter data for customer id 92"
,"Exception occured - Could not retrieve Hunter data for customer id 94"
,"Exception occured - Could not retreive Customer data for customer id 97"
,"Exception occured - Could not retreive Customer data for customer id 107"
,"Exception occured - Could not retreive Customer data for customer id 108"
,"Exception occured - Could not retreive Customer data for customer id 110"
,"Exception occured - Could not retreive Customer data for customer id 116"
,"Exception occured - Could not retreive Customer data for customer id 131"
,"Exception occured - Could not retreive Customer data for customer id 132"
,"Exception occured - Could not retrieve Hunter data for customer id 133"
,"Exception occured - Could not retrieve Hunter data for customer id 138"
,"Exception occured - Could not retrieve Hunter data for customer id 141"
,"Exception occured - Could not retreive Customer data for customer id 151"
,"Exception occured - Could not retreive Customer data for customer id 158"
,"Exception occured - Could not retrieve Hunter data for customer id 162"
,"Exception occured - Could not retreive Customer data for customer id 190"
,"Exception occured - Could not locate country for Zip '77389-5002'"
,"Exception occured - Could not retreive Customer data for customer id 234"
,"Exception occured - Could not retrieve Hunter data for customer id 241"
,"Exception occured - Could not retreive Customer data for customer id 242"
,"Exception occured - Could not locate country for Zip '79664'"
,"Exception occured - Could not retreive Customer data for customer id 261"
,"Exception occured - cus_password cannot be empty"
,"Exception occured - Could not retreive Customer data for customer id 275"
,"Exception occured - Could not retreive Customer data for customer id 277"
,"Exception occured - Could not retreive Customer data for customer id 278"
,"Exception occured - Could not retreive Customer data for customer id 310"
,"Exception occured - Could not locate country for Zip '78613-2900'"
,"Exception occured - Could not retreive Customer data for customer id 323"
,"Exception occured - Could not retreive Customer data for customer id 324"
,"Exception occured - Could not retreive Customer data for customer id 334"
,"Exception occured - Could not retreive Customer data for customer id 337"
,"Exception occured - Could not retreive Customer data for customer id 338"
,"Exception occured - Could not retreive Customer data for customer id 354"
,"Exception occured - Could not retreive Customer data for customer id 379"
,"Exception occured - Could not retreive Customer data for customer id 380"
,"Exception occured - Could not retreive Customer data for customer id 381"
,"Exception occured - Could not retreive Customer data for customer id 382"
,"Exception occured - Could not locate state 'none' in list of states"
,"Exception occured - Could not retreive Customer data for customer id 396"
,"Exception occured - Could not retrieve Hunter data for customer id 398"
,"Exception occured - Could not retreive Customer data for customer id 401"
,"Exception occured - Could not retrieve Hunter data for customer id 406"
,"Exception occured - Could not retreive Customer data for customer id 419"
,"Exception occured - Could not retreive Customer data for customer id 421"
,"Exception occured - Could not retreive Customer data for customer id 423"
,"Exception occured - Could not retreive Customer data for customer id 424"
,"Exception occured - Could not retreive Customer data for customer id 425"
,"Exception occured - Could not retreive Customer data for customer id 426"
,"Exception occured - Could not retreive Customer data for customer id 428"
,"Exception occured - Could not retreive Customer data for customer id 430"
,"Exception occured - Could not retrieve Hunter data for customer id 431"
,"Exception occured - Could not locate country for Zip 'tx'"
,"Exception occured - Could not retreive Customer data for customer id 435"
,"Exception occured - Could not retreive Customer data for customer id 436"
,"Exception occured - Could not retreive Customer data for customer id 437"
,"Exception occured - Could not retreive Customer data for customer id 442"
,"Exception occured - Could not retreive Customer data for customer id 443"
,"Exception occured - Could not retreive Customer data for customer id 449"
,"Exception occured - Could not retreive Customer data for customer id 450"
,"Exception occured - Could not retrieve Hunter data for customer id 465"
,"Exception occured - Could not retreive Customer data for customer id 466"
,"Exception occured - Could not retreive Customer data for customer id 467"
,"Exception occured - Could not retreive Customer data for customer id 469"
,"Exception occured - Could not retrieve Hunter data for customer id 477"
,"Exception occured - Could not retrieve Hunter data for customer id 515"
,"Exception occured - Could not retreive Customer data for customer id 519"
,"Exception occured - Could not retreive Customer data for customer id 524"
,"Exception occured - Could not retreive Customer data for customer id 527"
,"Exception occured - Could not retrieve Hunter data for customer id 542"
,"Exception occured - Could not retreive Customer data for customer id 578"
,"Exception occured - Could not retreive Customer data for customer id 579"
,"Exception occured - Could not retreive Customer data for customer id 580"
,"Exception occured - Could not retrieve Hunter data for customer id 582"
,"Exception occured - Could not retreive Customer data for customer id 585"
,"Exception occured - Could not retreive Customer data for customer id 586"
,"Exception occured - Could not retreive Customer data for customer id 587"
,"Exception occured - Could not retreive Customer data for customer id 588"
,"Exception occured - Could not retrieve Hunter data for customer id 670"
,"Exception occured - Could not retreive Customer data for customer id 674"
,"Exception occured - Could not retreive Customer data for customer id 699"
,"Exception occured - Could not retreive Customer data for customer id 700"
,"Exception occured - Could not retreive Customer data for customer id 701"
,"Exception occured - Could not retreive Customer data for customer id 702"
,"Exception occured - Could not retreive Customer data for customer id 705"
,"Exception occured - Could not retreive Customer data for customer id 706"
,"Exception occured - Could not retreive Customer data for customer id 707"
,"Exception occured - Could not retreive Customer data for customer id 709"
,"Exception occured - Could not retreive Customer data for customer id 710"
,"Exception occured - Could not retreive Customer data for customer id 711"
,"Exception occured - Could not retreive Customer data for customer id 712"
,"Exception occured - Could not locate state for Zip '1'"
,"Exception occured - Could not locate state for Zip '36520'"
,"Exception occured - Could not retreive Customer data for customer id 811"
,"Exception occured - The password must have at least 6 characters. Leading or trailing spaces will be ignored."
,"Exception occured - Could not retreive Customer data for customer id 864"
,"Exception occured - Could not retreive Customer data for customer id 865"
,"Exception occured - Could not retreive Customer data for customer id 866"
,"Exception occured - Could not retrieve Hunter data for customer id 873"
,"Exception occured - Could not retrieve Hunter data for customer id 878"
,"Exception occured - Could not retrieve Hunter data for customer id 897"
,"Exception occured - Could not locate state for Zip '30340-2'"
,"Exception occured - Could not retrieve Hunter data for customer id 916"
,"Exception occured - Could not retreive Customer data for customer id 917"
,"Exception occured - Could not retrieve Hunter data for customer id 958"
,"Exception occured - Could not retreive Customer data for customer id 979"
,"Exception occured - Could not retreive Customer data for customer id 983"
,"Exception occured - Could not retrieve Hunter data for customer id 1026"
,"Exception occured - Could not locate state for Zip '31728'"
,"Exception occured - Could not retrieve Hunter data for customer id 1099"
,"Exception occured - Could not retrieve Hunter data for customer id 1101"
,"Exception occured - Could not retrieve Hunter data for customer id 1104"
,"Exception occured - Could not retrieve Hunter data for customer id 1115"
,"Exception occured - Could not retrieve Hunter data for customer id 1141"
,"Exception occured - Could not retrieve Hunter data for customer id 1182"
,"Exception occured - Could not locate state for Zip 'E3W2W4'"
,"Exception occured - Could not locate state for Zip '98702'"
,"Exception occured - Could not locate state for Zip '&0508'"
,"Exception occured - Could not retreive Customer data for customer id 1251"
,"Exception occured - Could not retrieve Hunter data for customer id 1252"
,"Exception occured - Invalid country code: country"
,"Exception occured - City cannot be empty"
,"Exception occured - Could not retreive Customer data for customer id 1284"
,"Exception occured - Could not retrieve Hunter data for customer id 1355"
,"Exception occured - Could not retrieve Hunter data for customer id 1406"
,"Exception occured - Could not retrieve Hunter data for customer id 1512"
,"Exception occured - Could not retreive Customer data for customer id 1532"
,"Exception occured - Could not retrieve Hunter data for customer id 1541"
,"Exception occured - Could not retrieve Hunter data for customer id 1583"
,"Exception occured - Could not locate state for Zip 't0e1e0'"
,"Exception occured - Could not locate state for Zip '234569'"
,"Exception occured - Could not retrieve Hunter data for customer id 1689"
,"Exception occured - Could not retreive Customer data for customer id 1738"
,"Exception occured - Could not retrieve Hunter data for customer id 1824"
,"Exception occured - Could not retreive Customer data for customer id 1900"
,"Exception occured - Postal Code cannot be empty"
,"Exception occured - The password must have at least 6 characters. Leading or trailing spaces will be ignored."
,"Exception occured - Could not locate state for Zip '20939'"
,"Exception occured - Could not retrieve Hunter data for customer id 1993"
,"Exception occured - Could not retrieve Hunter data for customer id 2166"
,"Exception occured - Could not retreive Customer data for customer id 2170"
,"Exception occured - Could not retreive Customer data for customer id 2173"
,"Exception occured - Could not retreive Customer data for customer id 2174"
,"Exception occured - Could not retreive Customer data for customer id 2175"
,"Exception occured - Could not retreive Customer data for customer id 2189"
,"Exception occured - Could not retreive Customer data for customer id 2190"
,"Exception occured - Could not retreive Customer data for customer id 2193"
,"Exception occured - Could not retreive Customer data for customer id 2195"
,"Exception occured - Could not retreive Customer data for customer id 2202"
,"Exception occured - Could not retreive Customer data for customer id 2203"
,"Exception occured - Could not retrieve Hunter data for customer id 2213"
,"Exception occured - Could not retreive Customer data for customer id 2220"
,"Exception occured - Could not retreive Customer data for customer id 2221"
,"Exception occured - Could not retreive Customer data for customer id 2222"
